PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
B	Yang, Yang; Jairaj, Rahul Mitchell; Wang, Gaoyan; Tzeng, Tzuen-Rong; Xuan, Xiangchun; Huang, Kama; Wang, Pingshan			ASME					BROADBAND DIELECTRIC PROPERTIES CHARACTERIZATION OF BIOLOGICAL CELLS								MNHMT2009, VOL 1								659	663					2010	2010	A broadband characterization method for complex permittivity measurements of biological cells is presented. An algorithm for extracting permittivity of biological cells from the measured cell suspension scattering parameters is described. A coplanar wave guide (CPW) based device is fabricated and tested. DI water measurement results show good agreement with theoretical values. Yeast cell suspensions are characterized. Complex permittivity of yeast strains is extracted over the frequency range from 30 kHz to 30 GHz.					ASME Micro/Nanoscale Heat and Mass Transfer International ConferenceASME Micro/Nanoscale Heat and Mass Transfer International Conference	DEC 18-21, 2009DEC 18-21, 2009	ASME Nanotech InstASME Nanotech Inst	Shanghai, PEOPLES R CHINAShanghai, PEOPLES R CHINA	0	0	0	0	0	0					978-0-7918-4389-5	WOS:000282724000090		
S	Wanliss, James; Larsen, Miguel				Fung, Shing/F-5647-2012		Vassiliadis, D; Fung, SF; Shao, X; Daglis, IA; Huba, JD		In-situ observations of high-latitude thermosphere-mesosphere turbulence								MODERN CHALLENGES IN NONLINEAR PLASMA PHYSICS: A FESTSCHRIFT HONORING THE CAREER OF DENNIS PAPADOPOULOS		AIP Conference Proceedings		1320				82	+					2010	2010	Sounding rocket measurements have provided some of the most detailed observations of the small-scale response of the neutral lower thermosphere to magnetospheric energy input in the auroral zone. In January and February 2007, a series of such launches were carried out at Poker Flat, Alaska. We were able to detect the development of atmospheric turbulence near 100 km through analysis of the trimethyl aluminum (TMA) re-entry bag. The atmospheric turbulence develops soon after the cloud forms, and proceeds from Navier-Stokes through Kraichnan turbulence in the most diffuse observations.					Conference on Modern Challenges in Nonlinear Plasma PhysicsConference on Modern Challenges in Nonlinear Plasma Physics	JUN 15-19, 2009JUN 15-19, 2009	BAE Syst; European Space Agcy Directorate Sci & Robot Explorat; US Naval Res Lab; European Atom Energy Commun; European Phys Soc; ICCS; Aristotle Univ Thessaloniki; Latsis FdnBAE Syst; European Space Agcy Directorate Sci & Robot Explorat; US Naval Res Lab; European Atom Energy Commun; European Phys Soc; ICCS; Aristotle Univ Thessaloniki; Latsis Fdn	Chalkidiki, GREECEChalkidiki, GREECE	0	0	0	0	0	0			0094-243X		978-0-7354-0875-3	WOS:000289535000011		
J	LeMahieu, Michael								Worldly Acts and Sentient Things: The Persistence of Agency from Stein to DeLillo								MODERNISM-MODERNITY				17	1			249	250					JAN 2010	2010										0	0	0	0	0	0			1071-6068			WOS:000275480800017		
J	Marko, Peter B.; Hoffman, Jessica M.; Emme, Sandra A.; McGovern, Tamara M.; Keever, Carson C.; Cox, L. Nicole								The 'Expansion-Contraction' model of Pleistocene biogeography: rocky shores suffer a sea change?								MOLECULAR ECOLOGY				19	1			146	169		10.1111/j.1365-294X.2009.04417.x			JAN 2010	2010	Approximately 20 000 years ago the last glacial maximum (LGM) radically altered the distributions of many Northern Hemisphere terrestrial organisms. Fewer studies describing the biogeographic responses of marine species to the LGM have been conducted, but existing genetic data from coastal marine species indicate that fewer taxa show clear signatures of post-LGM recolonization. We have assembled a mitochondrial DNA (mtDNA) data set for 14 co-distributed northeastern Pacific rocky-shore species from four phyla by combining new sequences from ten species with previously published sequences from eight species. Nuclear sequences from four species were retrieved from GenBank, plus we gathered new elongation factor 1-alpha sequences from the barnacle Balanus glandula. Results from demographic analyses of mtDNA for five (36%) species (Evasterias troschelii, Pisaster ochraceus, Littorina sitkana, L. scutulata, Xiphister mucosus) were consistent with large population expansions occurring near the LGM, a pattern expected if these species recently recolonized the region. However, seven (50%) species (Mytilus trossulus, M. californianus, B. glandula, S. cariosus, Patiria miniata, Katharina tunicata, X. atropurpureus) exhibited histories consistent with long-term stability in effective population size, a pattern indicative of regional persistence during the LGM. Two species of Nucella with significant mtDNA genetic structure showed spatially variable demographic histories. Multilocus analyses for five species were largely consistent with mtDNA: the majority of multilocus interpopulation divergence times significantly exceeded the LGM. Our results indicate that the LGM did not extirpate the majority of species in the northeastern Pacific; instead, regional persistence during the LGM appears a common biogeographic history for rocky-shore organisms in this region.									100	0	0	98	0	101			0962-1083			WOS:000273005800015	20092033	
J	Tian, Zhiyuan; Yu, Jiangbo; Wu, Changfeng; Szymanski, Craig; McNeill, Jason				McNeill, Jason/E-5389-2011; Yu, Jiangbo/F-7779-2011; Wu, Changfeng/E-6599-2012	Yu, Jiangbo/0000-0001-6708-9781; 			Amplified energy transfer in conjugated polymer nanoparticle tags and sensors								NANOSCALE				2	10			1999	2011		10.1039/c0nr00322k			2010	2010	Nanoparticles primarily consisting of p-conjugated polymers have emerged as extraordinarily bright fluorescent tags with potential applications in biological imaging and sensing. As fluorescent tags, conjugated polymer nanoparticles possess a number of advantageous properties, such as small particle size, extraordinary fluorescence brightness, excellent photostability, and high emission rate. Exciton diffusion occurring in the nanoparticles results in amplified energy transfer, doubling the energy transfer efficiency in some cases. Amplified energy transfer has been exploited to obtain highly red-shifted emission, oxygen-sensing nanoparticles, and fluorescence photoswitching. Additional observed phenomena are attributable to amplified energy transfer in conjugated polymers, including superquenching by metal nanoparticles, and fluorescence modulation by hole polarons. This feature article presents an overview of recent investigations of optical properties and energy transfer phenomena of this relatively novel type of fluorescent nanoparticle with a viewpoint towards demanding fluorescence-based imaging and sensing applications.									111	1	0	13	0	112			2040-3364			WOS:000282686200013	20697652	
J	Fan, Shenghua; Bielenberg, Douglas G.; Zhebentyayeva, Tetyana N.; Reighard, Gregory L.; Okie, William R.; Holland, Doron; Abbott, Albert G.				Bielenberg, Douglas/G-3893-2010; Fan, Shenghua/E-6400-2016	Bielenberg, Douglas/0000-0002-4853-2984; 			Mapping quantitative trait loci associated with chilling requirement, heat requirement and bloom date in peach (Prunus persica)								NEW PHYTOLOGIST				185	4			917	930		10.1111/j.1469-8137.2009.03119.x			2010	2010	P>Chilling requirement, together with heat requirement, determines the bloom date, which has an impact on the climatic distribution of the genotypes of tree species. The molecular basis of floral bud chilling requirement is poorly understood, despite its importance to the adaptation and production of fruit trees. In addition, the genetic nature of heat requirement and the genetic interrelationships among chilling requirement, heat requirement and bloom date remain unclear.A peach (Prunus persica) F(2) population of 378 genotypes developed from two genotypes with contrasting chilling requirements was used for linkage map construction and quantitative trait loci (QTL) mapping. The floral bud chilling and heat requirements of each genotype were evaluated over 2 yr and the bloom date was scored over 4 yr.Twenty QTLs with additive effects were identified for three traits, including one major QTL for chilling requirement and two major QTLs for bloom date. The majority of QTLs colocalized with QTLs for other trait(s). In particular, one genomic region of 2 cM, pleiotropic for the three traits, overlapped with the sequenced peach EVG region.This first report on the QTL mapping of floral bud chilling requirement will facilitate marker-assisted breeding for low chilling requirement cultivars and the map-based cloning of genes controlling chilling requirement. The extensive colocalization of QTLs suggests that there may be one unified temperature sensing and action system regulating chilling requirement, heat requirement and bloom date together.									75	1	0	73	3	78			0028-646X			WOS:000274412400012	20028471	
J	Amerson, Roxanne								The impact of service-learning on cultural competence.								Nursing education perspectives				31	1			18	22					2010 Jan-Feb	2010	Service-learning provides an excellent pedagogy for introducing students to clients of different cultural backgrounds, helping students become aware of the issues these clients face related to culture and health care, and teaching culturally appropriate care. The Transcultural Self-Efficacy Tool was used to evaluate self-perceived cultural competence in a convenience sample of 60 baccalaureate nursing students enrolled in a community health nursing course following the completion of service-learning projects with local and international communities. Pre- and posttests were analyzed based on total scores and subscale (cognitive, practical, and affective) scores. A paired-samples t test compared the mean pretest total score to the mean posttest total score, which demonstrated a significant increase. In addition, paired-samples t tests demonstrated a significant increase in each subscale.									29	0	0	2	0	29			1536-5026			MEDLINE:20397475	20397475	
J	Cheng, Chun-Huai; Leung, Albert Y.; Chen, Chin-Fu								The Effects of Two Different Ganoderma Species (Lingzhi) on Gene Expression in Human Monocytic THP-1 Cells								NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL				62	5			648	658	PII 923266245	10.1080/01635581003605516			2010	2010	Lingzhi (ganoderma) is an important woody mushroom that is known for its medicinal benefits in China since ancient times. The mode of action in humans is still not clear. Using microarray technology, we have compared the ethanol extracts of two different lingzhi (red lingzhi, G. lucidum; and purple lingzhi, G. sinense) for their effects on gene expression profile in human monocytic cells. Our results suggest that at best approximate to 25% of target genes are common to the two lingzhi: functionally ranging from cell development, negative regulation of cellular process, and cellular protein metabolic process to signal transduction and transcription. The pathways mediated by purple lingzhi focus on inflammation and immune response, whereas red lingzhi modestly increases levels of expression for genes involved in macromolecule metabolism. Furthermore, our ethanolic extracts of both red and purple lingzhi do not inhibit monocytic cell growth. The extract of red lingzhi does not have significant effect on the genes in the nuclear factor kappa B (NFB) pathway (an important inflammation pathway), whereas the extract of purple lingzhi can increase multiple key genes in the NFB pathway. Altogether, our results suggest that the common mode of action for lingzhi is complex; and different species of Ganoderma can modulate different pathways in human cells.									5	1	0	3	0	6			0163-5581			WOS:000279120100011	20574926	
J	Schmalz, Dorothy L.								'I Feel Fat': Weight-Related Stigma, Body Esteem, and BMI as Predictors of Perceived Competence in Physical Activity								OBESITY FACTS				3	1			15	21		10.1159/000273210			2010	2010	Background: Efforts toward increasing participation in physical activity to prevent and treat overweight and obesity have as yet proved unsuccessful. Among the many barriers that discourage participation are weight-related stigmas. The primary purpose of this study was to explore the relationship between consciousnesses of weight-related stigma and perceived competence in physical activity. A secondary purpose of the study was to explore the potential mediation effects of body esteem and body mass index (BMI) on the relationship. Consciousness of weight stigma, body esteem, and BMI are explored as predictors of perceived competence in physical activity. Methods: Participants included 76 adults who were enrolled in a weight management program. Data were collected using self-administered questionnaires. Path modeling was used to assess the relationships between stigma consciousness and perceived physical activity competence, and the potential mediation effects of BMI and body esteem. Results: Tests indicated that body esteem, but not BMI, mediated the relationship of consciousness of weight-related stigma and perceived physical activity competence. Conclusions: Consciousness of weight stigma, regardless of objective weight status, may negatively affect individuals' willingness to participate in physical activity. Findings such as these are important in furthering understanding the factors that affect behavior, and subsequently conducting programs to overcome perceptions of weight and physical activity to encourage participation.									26	0	0	4	2	26			1662-4025			WOS:000275346700003	20215791	
J	Campbell, Cheryl; Craig, Janet; Eggert, Julie; Bailey-Dorton, Chasse								Implementing and Measuring the Impact of Patient Navigation at a Comprehensive Community Cancer Center								ONCOLOGY NURSING FORUM				37	1			61	68		10.1188/10.ONF.61-68			JAN 2010	2010	Purpose/Objectives: To determine whether patient navigation in a comprehensive community cancer center affects patient and staff perceptions of patient preparation for treatment, access to care, and overall satisfaction.Design: Program evaluation with patient and staff Surveys.Setting: Comprehensive community cancer center accredited by the American College of Surgeons in the Southeastern United States with 1,037 analytic cases of cancer in 2007; Population of the main County served is about 177,963.Sample: 48 patients (28 navigator and 20 non-navigator) and 26 employees, including physicians, nurses, and other support staff.Methods: A 10-item Survey with Likert scale format was sent to a stratified sample of 100 newly diagnosed patients with cancer A five-item survey with the same format was sent to 40 staff working with the patients.Main Research Variable: Patient navigation.Findings: Patients who received navigation services responded more positively to Survey statements. Statistical significance (p <= 0.05) was identified in 7 of 10 statements when patient groups were compared. Provider responses indicated agreement with all five statements included in the Survey.Conclusions: Patients with cancer and oncology staff reported that patient navigation is effective in increasing patient satisfaction and decreasing barriers to care.Implications for Nursing: Patient navigation is an emerging trend in cancer care. Patient navigators can play a significant role in assisting patients with coordinating services across the continuum of care. Continued research is essential in refining the role and eminence of patient navigators.									42	0	0	6	0	43			0190-535X			WOS:000273623700006	20044340	
S	Ballato, J.; Hawkins, T.; Foy, P.; McMillen, C.; Stolen, R.; Rice, R.						Jiang, S; Digonnet, MJF; Glesener, JW; Dries, JC		Progress in crystalline semiconductor core optical fibers								OPTICAL COMPONENTS AND MATERIALS VII		Proceedings of SPIE-The International Society for Optical Engineering		7598						759815	10.1117/12.846767			2010	2010	Recently developed glass-clad crystalline semiconductor core optical fibers potentially offer a series of advantages over present optical fiber materials including greatly enhanced Raman cross-sections and extended infrared transparency. Indeed, the low-cost high-through-put fiberization of crystalline materials could permit a step-jump in performance critical for use in high energy laser, infrared counter-measure, communication, and sensor systems. Further, the high degree of crystallinity is of considerable scientific value since optical fiber fabrication is a highly non-equilibrium process and so achieving high degrees of crystallinity is very counter-intuitive and offers new insight into crystal growth mechanisms. This talk will review progress in glass-clad fibers possessing cores of highly crystalline silicon and germanium including anomalies in Si and Ge that may benefit fiber fabrication as well as paths forward to optimization of fiber design and performance.					Conference on Optical Components and Materials VIIConference on Optical Components and Materials VII	JAN 26-28, 2010JAN 26-28, 2010	SPIESPIE	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-7994-5	WOS:000284997500035		
S	Wang, Rui; Zinkovich, Joseph; Li, Bo; Yuan, Xiaocong; Goodwin, Richard; Markwald, Roger R.; Yao, Hai; Gao, Bruce Z.						Kirkpatrick, SJ; Wang, R		Common-Path Endoscopic Fourier Domain OCT with a Reference Michelson Interferometer								OPTICS IN TISSUE ENGINEERING AND REGENERATIVE MEDICINE IV		Progress in Biomedical Optics and Imaging		7566	19					75660L	10.1117/12.842977			2010	2010	A common-path Fourier-domain OCT for endoscopic imaging, which uses the distal-end surface of the fiber as a self-aligned reference mirror, is reported. A miniaturized probe is designed for this OCT system. A reference Michelson interferometer is used to compensate for the optical path difference and mismatch of dispersion and polarization states due to the miniaturized probe. This configuration allows arbitrary probe fiber length and provides sufficient working space for imaging optics and their package, and thus is suitable for OCT imaging of lumens of various sizes. Additionally, the reference intensity is able to be tuned by index match oil to optimize the signal to noise ratio of the system. Due to this common-path configuration, the OCT signal is immune to the bending or handling of the fiber connecting with the probe.					Conference on Tissue Engineering and Regenerative Medicine IVConference on Tissue Engineering and Regenerative Medicine IV	JAN 24, 2010JAN 24, 2010	SPIESPIE	San Francisco, CASan Francisco, CA	1	0	0	0	0	1			1605-7422		978-0-8194-7962-4	WOS:000284307800014		
J	Mangalum, Anshuman; Gilliard, Robert J., Jr.; Hanley, Jessica M.; Parker, Austa Marie; Smith, Rhett C.				mangalum, anshuman/J-2229-2014; 	mangalum, Anshuman/0000-0002-8993-5050			Metal ion detection by luminescent 1,3-bis(dimethylaminomethyl) phenyl receptor-modified chromophores and cruciforms								ORGANIC & BIOMOLECULAR CHEMISTRY				8	24			5620	5627		10.1039/c0ob00156b			2010	2010	Chromophores ranging from simple small molecule p-conjugated systems comprised of phenylene ethynylene or fluorenylethynyl units to cross-conjugated Bunz-type cruciforms have been derivatized to include 1,3-bis(dimethylaminomethyl) phenyl moieties. The photophysical responsiveness of these diamino-substituted chromophores to metal ions has been examined. Both emission enhancement (turn-on) and ratiometric fluorescence detection of Cu(2+) and Zn(2+) ions have been achieved in THF.									14	0	0	1	0	14			1477-0520			WOS:000284610600019	20938511	
S	Huebner, Christopher F.; Foulger, Stephen H.						Nelson, RL; Kajzar, F; Kaino, T		Controlling emission color through Forster resonance energy transfer in hybrid colloidal particles.								ORGANIC PHOTONIC MATERIALS AND DEVICES XII		Proceedings of SPIE-The International Society for Optical Engineering		7599						759909	10.1117/12.842577			2010	2010	Hybrid particles from insoluble luminescent pi-conjugated polymers were formed through a miniemulsion approach. The color characteristics of the PL for the particles could be tuned by exploiting the Forster resonance energy transfer between the polymers within a particle, while suppressing energy transfer between particles, and exhibited 1931 CIE x,y-color coordinates that ranged from 0.153, 0.071 to 0.267, 0.559 with corresponding dominant wavelengths of 466 nm to 536 nm with an excitation energy at a wavelength of 389 nm.					Conference on Organic Photonic Materials and Devices XIIConference on Organic Photonic Materials and Devices XII	JAN 26-28, 2010JAN 26-28, 2010	SPIESPIE	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-7995-2	WOS:000285085100002		
S	Roeder, Ryan D.; Evanoff, David D., Jr.; Foulger, Stephen H.						Nelson, RL; Kajzar, F; Kaino, T		Piecewise fabrication of click functionalized core-shell particles								ORGANIC PHOTONIC MATERIALS AND DEVICES XII		Proceedings of SPIE		7599						75990A	10.1117/12.842680			2010	2010	The functionalization of colloidal surfaces has been an area of scientific research for several decades. With the emergence of click reactions, particularly the copper(I) catalyzed version of Huisgen 1,3-dipolar cycloaddition between azides and alkynes, new pathways to functionalize the particle surface in aqueous environments have opened for researchers to explore. In colloidal systems synthesized by free radical polymerization with monomers containing azides or alkynes, networked polymers are produced due to the bifunctionality of both monomers. The primary means of characterizing the success of these reactions due to the rigidity of the crosslinked particle is the use of a chromophore as the "clicked' material or titrations of a weak acid that has been "clicked'. Herein, the piecewise process of building a core-shell particle is described that avoids the unwanted crosslinking of an alkyne containing monomer. Due to the control of the piecewise fabrication, the polymer shell can removed with a favorable solvent pre- or post-functionalization with an azide-functionalized anthracene molecule.					Conference on Organic Photonic Materials and Devices XIIConference on Organic Photonic Materials and Devices XII	JAN 26-28, 2010JAN 26-28, 2010	SPIESPIE	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-7995-2	WOS:000285085100003		
S	Rungta, Parul; Tsyalkovsky, Volodymyr; Bandera, Yuriy P.; Daniele, Michael Angelo-Anthony; Foulger, Stephen H.						Nelson, RL; Kajzar, F; Kaino, T		Comparative study on the effect of thermal annealing on polymer/small molecule blend and copolymer organic light emitting devices								ORGANIC PHOTONIC MATERIALS AND DEVICES XII		Proceedings of SPIE-The International Society for Optical Engineering		7599						75991R	10.1117/12.842614			2010	2010	The intrinsic deterioration in device performance of polymeric single layer OLEDs that were doped with a fluorescent emitter was studied. The specific focus was on the role that thermal aging, at sub-glass transition temperatures of the polymeric layer, has on the phase separation of the active layer. This was accomplished by the rational design of an oxadiazole-containing methylacrylate monomer that was energetically similar to the technologically important electron-transporting small molecule 2-biphenyl-4-yl-5-(4-tert-butylphenyl)-1,3,4-oxadiazole (tBu-PBD). This monomer was copolymerized with a carbazole containing hole-transporting monomer 2-(9H-carbazol-9-yl)ethyl 2-methylacrylate (CE) and the resulting copolymer was utilized as the active layer with coumarin 6. With coumarin 6, the devices exhibited a stable mean luminance of ca. 400 cd/m(2) with thermal aging at temperatures ranging from 23 degrees C to 130 degrees C, while a comparable poly(9-vinyl-9H-carbazole)/tBu-PBD blend device exhibited a drop from an initial mean luminance of 2500 cd/m(2) to 1.6 cd/m(2). The reduction in luminance and luminance efficiency for the blend system was attributed to phase separation in the blend.					Conference on Organic Photonic Materials and Devices XIIConference on Organic Photonic Materials and Devices XII	JAN 26-28, 2010JAN 26-28, 2010	SPIESPIE	San Francisco, CASan Francisco, CA	0	0	0	0	0	0			0277-786X		978-0-8194-7995-2	WOS:000285085100028		
J	Chen, Jianhong; Smith, Valerie J.; Huffman, John W.								8-Chloro- and 5,8-Dichloro-1-naphthoic Acids								ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL				42	5			490	493	PII 927519126	10.1080/00304948.2010.514799			2010	2010										1	0	0	1	0	1			0030-4948			WOS:000282582100006	20976119	
S	Huebner, Christopher F.; Evanoff, David D., Jr.; Foulger, Stephen H.						Herman, WN; Flom, SR; Foulger, SH		Electroluminescence with Colloidal Particles								ORGANIC THIN FILMS FOR PHOTONIC APPLICATIONS		ACS Symposium Series		1039				161	170					2010	2010	A simple route to producing electroluminescent colloidal particles that can be designed to produce a wide range of emission colors and that can be potentially converted into printable inks is presented. This approach utilizes a miniemulsion fabrication route and exploits the concept that the particles in a colloidally-based OLED can be viewed as individual "particle-devices". EL dye components were sequestered in particles that prevented any interparticle energy transfer. Red, green, and blue emitting particles were synthesized and converted into devices that exhibited emissions that spanned a large color spectrum.					236th National Meeting of the American-Chemical-Society236th National Meeting of the American-Chemical-Society	AUG 17-21, 2008AUG 17-21, 2008	Amer Chem SocAmer Chem Soc	Philadelphia, PAPhiladelphia, PA	0	0	0	0	0	0			0097-6156		978-0-8412-2563-3	WOS:000296820200011		
J	Plummer, Lawrence A.								Spatial Dependence in Entrepreneurship Research Challenges and Methods								ORGANIZATIONAL RESEARCH METHODS				13	1			146	175		10.1177/1094428109334199			JAN 2010	2010	Measures used in entrepreneurship research are often subject to spatial dependence. Spatial dependence renders ordinary least squares (OLS) estimation inappropriate because the estimates will be biased, inconsistent, and/or inefficient. The aims of this article are (a) to demonstrate how spatial dependence is especially problematic for entrepreneurship research and (b) to arm researchers with spatial modeling techniques that are more appropriate for such analysis. As such, not only will this article illustrate how to incorporate spatial dependence explicitly into the linear regression model, it also discusses how these techniques make it possible to explore and locate areas with particularly high levels of spatial dependence (i.e., hot spots). These techniques, although new to the management literature, are well known in both the regional science and geography literatures and are rapidly diffusing to economics, sociology, and related social sciences.									9	0	0	0	0	9			1094-4281			WOS:000272273100009		
J	Li, Zhongrui; Dervishi, Enkeleda; Saini, Viney; Zheng, Liqiu; Yan, Wensheng; Wei, Shiqiang; Xu, Yang; Biris, Alexandru S.				Biris, Alexandru/A-8507-2010				X-ray Absorption Fine Structure Techniques								PARTICULATE SCIENCE AND TECHNOLOGY				28	2			95	131		10.1080/02726350903328944			2010	2010	X-ray absorption fine structure spectroscopy (XAFS) is a unique probe for local atomic and electronic structure of absorbing centers in particulate science, physics, chemistry, and biology. During the past several decades, XAFS has gained dramatic advances in every aspect, including theoretical explanation and experimental applications. In this review, we outline the basic physics underlying the X-ray absorption process, experimental design, data analysis for both extended X-ray absorption fine structure (EXAFS), which is one of the mainstream directions of absorption spectroscopy and allows high-accuracy determination of the parameters of the short-range order in multicomponent amorphous and quasi-crystalline substances, and X-ray absorption near-edge structure (XANES). The modern advances and future outlook are also briefly included.									7	0	0	1	0	7			0272-6351			WOS:000276880900001		
J	Chapin, Jay W.; Thomas, James S.; Isleib, Thomas G.; Shokes, Frederick M.; Branch, William D.; Tillman, Barry L.								Field Evaluation of Virginia-Type Peanut Cultivars for Resistance to Tomato Spotted Wilt Virus, Late Leaf Spot, and Stem Rot								Peanut Science				37	1			63	69		10.3146/PS09-007.1			JAN 2010	2010	Susceptibility to viral and fungal diseases is a major factor limiting profit in the production of virginia-type peanuts (Arachis hypogaea L.) in the South Carolina coastal plain. Field tests were conducted over a three-year period (2006-08) to evaluate the disease resistance of 47 experimental virginia-type breeding lines and eight cultivars. Relative to commercially available standards, cultivar Bailey (recently released by N. C. State Univ.), three sister lines (N03088T, N03089T, and N03090T), and N03091T were found to have consistently less susceptibility to tomato spotted wilt tospovirus; late leaf spot, Cercosporidium personatum (Berk. and Curt.) Deighton; and stem rot, Sclerotium rolfsii Sacc. The level of field resistance measured for these three diseases was comparable to that of a resistant runner-type cultivar, Georgia-03L. Yield was highly correlated with multiple disease resistance, and yield performance of some resistant lines exceeded the best commercial standard cultivars under reduced fungicide programs. Potential negative attributes of Bailey, its sister lines, and N03091T were a greater susceptibility to leafhopper injury, Empoasca fabae (Harris), and a relatively larger plant size at maturity, without well defined rows to facilitate digging. Other lines that demonstrated reduced susceptibility to both tomato spotted wilt and stem rot were N03005J and N02009. Although only evaluated in the last test year, five Univ. of Florida lines (FLMR7, FLMR9, FLMR12, FLMR14, and FLMR15) and Georgia-08V (recently released by the Univ. of Georgia) also showed some reduction in stem rot susceptibility relative to the standard (cultivar NC-V 11). Equally important, many experimental lines were identified with significantly greater disease susceptibility than current commercial cultivars. Under South Carolina production conditions, these lines would be poor candidates for advancement. Deployment of the multiple disease resistance found in these experimental cultivars offers several potential benefits beyond direct yield improvement: reduction of fungicide input costs for both foliar and soil disease control, prolonging the utility of currently available fungicides, and reduction of weather related harvest risk by allowing earlier initial planting dates.									1	0	0	0	0	1			0095-3679			BCI:BCI201000423042		
J	Capps, J.; Drymiotis, F.; Lindsey, S.; Tritt, T. M.								Significant enhancement of the dimensionless thermoelectric figure of merit of the binary Ag2Te								PHILOSOPHICAL MAGAZINE LETTERS				90	9			677	681	PII 923039089	10.1080/09500839.2010.495355			2010	2010	In this article, we demonstrate that a significant enhancement of the thermoelectric performance of Ag2Te can be achieved, if the material is synthesized using high purity elements, and following a synthesis procedure which results in a high density sample. Specifically, we obtain a maximum ZT = 0.64 at T = 575 K which is a significant improvement to the previous value of ZT = 0.27 at T = 370 K.									21	2	0	0	0	23			0950-0839			WOS:000279458700006		
J	Gothard, N.; Spowart, J. E.; Tritt, T. M.								Thermal conductivity reduction in fullerene-enriched p-type bismuth telluride composites								PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE				207	1			157	162		10.1002/pssa.200925145			JAN 2010	2010	We present a systematic study of the effects of fullerene nanoinclusions upon a p-type bismuthy-antimony-telluride matrix where the ultimate goal is maximizing the figure of merit by reducing the thermal conductivity (TC) Nanocomposites consisting of a bismuth-telluride matrix with fullerene inclusions have been prepared both by mechanical mixing and ball milling, with the final consolidation in each case achieved by uniaxial hot pressing. A series of samples was produced with fullerene concentrations ranging from fractional levels to several molar percent, and the effects of the fullerence additions upon the resulting. microstructure have been considered. Thermal and electrical, transport properties have been measured from 10 to 300 K, and the data are discussed in light of the underlying physical mechanisms.									13	0	0	0	0	13			1862-6300			WOS:000274280900024		
S	Aulich, Dennis; Hoy, Olha; Luzinov, Igor; Eichhorn, Klaus-Jochen; Stamm, Manfred; Gensch, Michael; Schade, Ullrich; Esser, Norbert; Hinrichs, Karsten	Bechstedt, F; Zahn, DRT			Aulich, Dennis/D-3837-2011; Schade, Ulrich/D-9341-2013; Gensch, Michael/B-6317-2012; Umlauf, Ursula/D-3356-2014				In-situ IR synchrotron mapping ellipsometry on stimuli-responsive PAA-b-PS/PEG mixed polymer brushes								PHYSICA STATUS SOLIDI C: CURRENT TOPICS IN SOLID STATE PHYSICS, VOL 7, NO 2		Physica Status Solidi C-Current Topics in Solid State Physics		7	2			197	199		10.1002/pssc.200982492			2010	2010	A binary polymer brush consisting of weak polyelectrolytes was investigated with infrared synchrotron mapping ellipsometry in-situ under the influence of different aqueous solutions. Thickness of the brush layer in dry state was similar to 15 nm. The brush, consisting of poly(ethylene glycol) and poly(acrylic acid)-b-poly(styrene) in a 50/50 composition was switched between two different states by changing the pH of the solution. An IR mapping ellipsometer at the IRIS beamline located at the BESSY II synchrotron facility in Berlin, Germany, was used for high lateral resolution in-situ measurements. The results show strong chemical changes in the brush layer due to COOH - COO- conversion of the PAA's carboxylic groups. Measurements with spot sizes of similar to 1 mm on different positions on the samples proved good homogeneity of the brush layer and the qualification of this method for investigation of ultrathin organic films in aqueous solutions in-situ with IR ellipsometry. (C) 2010 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim					12th International Conference on Formation of Semiconductor Interfaces12th International Conference on Formation of Semiconductor Interfaces	FEB, 2010FEB, 2010		Weimar, GERMANYWeimar, GERMANY	9	0	0	1	0	9			1862-6351		*****************	WOS:000284313000017		
