PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Liu, J.; Peden-Adams, M. M.; Knuteson, S.; Dancik, J.; Bryant, K.; Bodine, A. B.; Dickerson, R. L.								Alterations in immune function and CYP450 activity of adult male deer mice following exposure to either 7,12-dimethylbenz[a]anthracene or benzo[b]fluoranthene								TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY				93	4			761	779	PII 935077952	10.1080/02772248.2011.558998			2011	2011	Adult male deer mice were exposed every other day for a period of 11 days to either 7,12-dimethylbenzanthracene (DMBA; CAS# 57-97-6) or benzo[b]fluoranthene (BbF; CAS# 205-99-2) (0, 0.3, 1, 3, 10, or 30 mg kg-1). Immune endpoints assessed were lymphocyte proliferation, macrophage pinocytosis, and the antibody plaque-forming cell (PFC) response. Cytochrome P450 (CYP450) activity was assessed using ethoxyresorufin-O-deethylase (EROD) and pentoxyresorufin-O-deethylase (PROD). Macrophage pinocytosis was not altered by either compound. Both T- and B-cell proliferations were significantly increased by DMBA at 0.3 or 1 mg kg-1 and by BbF at 10 or 30 mg kg-1, but decreased by DMBA at 30 mg kg-1. Sheep red blood cell (SRBC)-specific-IgM production, as measured by the PFC response, was the most striking adverse immune effect observed and was significantly suppressed compared to control at all treatment concentrations for both compounds. EROD activity was markedly induced by DMBA at 30 mg kg-1, while BbF produced induction at 1, 10, or 30 mg kg-1. No marked effect on PROD activity was noted following DMBA treatment, but BbF-induced PROD activity at 1, 10, or 30 mg kg-1. Unexpectedly, four of six mice in the 30 mg DMBA kg-1 group did not survive to the end of the experiment, and one animal died in both the 3 and 10 mg kg-1 treatments. The calculated LD50 was 20.8 mg DMBA kg-1. The PFC response in deer mice was a more sensitive endpoint than CYP450 activity, suggesting that utilization of CYP450 endpoints in risk assessment without assessment of immune function, specifically antibody production, might possibly underestimate the risk to wild rodents environmentally exposed to polycyclic aromatic hydrocarbons.									0	1	0	1	0	1			0277-2248			WOS:000288661200015		
J	Chen, Guihua; Wiatrak, Pawel								Seeding Rate Effects on Soybean Maturity Group IV-VIII for the Southeastern Production System: I. Vegetation Indices								AGRONOMY JOURNAL				103	1			32	37		10.2134/agronj2010.0153			JAN-FEB 2011	2011	Increasing seeding rates in wide row spacing soybean [Glycine max (L.) Merr.] may improve vegetation growth. This study evaluated vegetation indices of five maturity groups (MGs) at six seeding rates (68,000; 136,000; 204,000; 272,000; 340,000; and 408,000 seeds ha(-1)) under dryland conditions for soybean production system on the southeastern coastal plain in 2007-2009. In this region, MG IV is part of early soybean production system (April planted), MG V and VI are full-season soybean (May planted), and MG VII and VIII for double-cropping system (June planted). Leaf area index (LAI) varied with seeding rate by linear functions at 60 and 90 days aft er planting (DAP) for MG IV in 2008/2009, V in 2007/2008, and VIII in 2008; by quadratic functions at 60 and 90 DAP for MG V and VI in 2009, 60 DAP for MG VII in 2007, and 90 DAP for MG IV in 2007 and VII in 2008. Normalized difference vegetation index (NDVI) increased with seeding rate linearly at 60 DAP for MG IV, V, VI, and VIII in 2008, IV and V in 2009; at 90 DAP for MG IV in 2008, VI and VII in 2009. Quadratic responses of NDVI to seeding rate were found at 60 DAP for MG VI in 2009 and VII in 2008; 90 DAP for MG IV and V in 2009, VII and VIII in 2008. Results suggest that increasing seeding rate may improve soybean growth at early development stages; however, increase of seeding rate above 272,000 seeds ha(-1) may not achieve significant improvement of vegetation growth.									2	0	0	2	0	2			0002-1962			WOS:000286000700005		
J	Levi, Amnon; Thies, Judy A.; Simmons, Alvin M.; Harrison, Howard; Hassell, Richard; Keinath, Anthony								USVL-220, a Novel Watermelon Breeding Line								HORTSCIENCE				46	1			135	138					JAN 2011	2011										1	0	0	1	0	1			0018-5345			WOS:000286355800028		
J	Britt, Thomas W.; Bennett, Elizabeth A.; Crabtree, Michael; Haugh, Christine; Oliver, Kalifa; McFadden, Anna; Pury, Cynthia L. S.								The Theory of Planned Behavior and Reserve Component Veteran Treatment Seeking								MILITARY PSYCHOLOGY				23	1			82	96		10.1080/08995605.2011.534417			2011	2011	The theory of planned behavior (TPB; Ajzen, 1985) was used to predict whether Reserve Component veterans reported seeking treatment for a psychological problem. In support of the TPB, perceived stigma and beliefs about psychological problems were related to the overall attitude toward treatment seeking, and practical barriers were related to perceived control. A series of logistic regressions revealed that overall attitude and beliefs that psychological problems should not be handled oneself were uniquely related to treatment for the psychological problem. Results are discussed in terms of novel interventions needed to change perceptions of psychological problems.									17	0	0	2	0	17			0899-5605			WOS:000288378400007		
J	Agnew, Lois; Gries, Laurie; Stuckey, Zosha; Burton, Vicki Tolar; Dolmage, Jay; Enoch, Jessica; Jackson, Ronald L., II; Mao, LuMing; Powell, Malea; Walzer, Arthur E.; Cintron, Ralph; Vitanza, Victor								Octalog III: The Politics of Historiography in 2010								RHETORIC REVIEW				30	2			109	134	PII 935385437	10.1080/07350198.2011.551497			2011	2011										2	0	0	0	0	2			0735-0198			WOS:000288955400001		
J	Trainor, Kevin J.; Rapp, Adam; Beitelspacher, Lauren Skinner; Schillewaert, Niels				Trainor, Kevin/D-1090-2012				Integrating information technology and marketing: An examination of the drivers and outcomes of e-Marketing capability								INDUSTRIAL MARKETING MANAGEMENT				40	1	SI		162	174		10.1016/j.indmarman.2010.05.001			JAN 2011	2011	This research examines the performance implications of integrating information technology with marketing capabilities and other firm-level resources. Specifically, this study introduces and empirically tests a model that conceptualizes e-Marketing as the integration of complementary technology, business and human resources that, when combined, positively influence firm performance. The results from a survey of 522 Belgian firms highlight the importance of how market and technology orientation leads to e-Marketing capability and that this capability is shown to positively influence firm performance by improving customer retention and satisfaction. The results suggest that researchers and practitioners should pay special attention to the complementary resources that are needed to successfully implement IT-enabled marketing initiatives and that an emphasis on the technology alone may not be sufficient. (C) 2010 Elsevier Inc. All rights reserved.									22	0	0	1	2	23			0019-8501	1873-2062		WOS:000287789000018		
J	Dong, Chen; Sun, Shuyu; Taylor, Glenn A.				Sun, Shuyu/G-9910-2013	Sun, Shuyu/0000-0002-3078-864X			NUMERICAL MODELING OF CONTAMINANT TRANSPORT IN FRACTURED POROUS MEDIA USING MIXED FINITE-ELEMENT AND FINITE-VOLUME METHODS								JOURNAL OF POROUS MEDIA				14	3			219	242					2011	2011	A mathematical model for contaminant species passing through fractured porous media is presented. In the numerical model, we combine two locally conservative methods; i.e., the mixed finite-element (MFE) method and the finite-volume method. Adaptive triangle mesh is used for effective treatment of the fractures. A hybrid MFE method is employed to provide an accurate approximation of velocity fields for both the fractures and matrix, which are crucial to the convection part of the transport equation. The finite-volume method and the standard MFE method are used to approximate the convection and dispersion terms, respectively. The temporary evolution for the pressure distributions, streamline fields, and concentration profiles are obtained for six different arrangements of fractures. The results clearly show the distorted concentration effects caused by the ordered and disordered (random) patterns of the fractures and illustrate the robustness and efficiency of the proposed numerical model.									7	0	0	0	0	7			1091-028X			WOS:000289048300003		
J	Zhou, Yi; Mayyas, Ahmad; Omar, Mohammed A.				Mayyas, Ahmad/J-3671-2014				Principal Component Analysis-Based Image Fusion Routine with Application to Automotive Stamping Split Detection								RESEARCH IN NONDESTRUCTIVE EVALUATION				22	2			76	91	PII 935350939	10.1080/09349847.2011.553348			2011	2011	This study discusses the development and implementation of noncontact split detection method, for automotive stamping press lines. The system features a novel fusion routine that combines thermal and visible images in real-time, assisted with principle component analysis (PCA) subroutine. The thermal detector scans the temperature maps of the highly reflective steel sheets in the die cavity to locate abnormal temperature readings that might be indicative of high local wrinkling pressure, while the visible vision system offsets the blurring effect caused by heat diffusion across the surface and provide a spatial reference. The employed PCA uses a new singular value decomposition (SVD) that is more efficient than standard SVD computations, enabling the PCA to be applied in real-time acquisitions (30Hz). The PCA affects the images by reducing the nonvalue data content (reduce redundancy, noise) while highlighting important features. The fusion is done using a pixel-level algorithm using different variations, where each is assessed for performance. The proposed detection system has been tested on an automotive pressline to assess the formability of complex-shaped panels and have shown high detection success rate. Different splits with variant shape, size, and severity have been detected under actual operating conditions.									3	0	0	0	0	3			0934-9847	1432-2110		WOS:000288957300002		
J	Tiwari, Santosh; Fadel, Georges; Deb, Kalyanmoy								AMGA2: improving the performance of the archive-based micro-genetic algorithm for multi-objective optimization								ENGINEERING OPTIMIZATION				43	4			377	401	PII 929453958	10.1080/0305215X.2010.491549			2011	2011	In this article, an improved Archive-based Micro Genetic Algorithm (referred to as AMGA2) for constrained multi-objective optimization is proposed. AMGA2 is designed to obtain fast and reliable convergence on a wide variety of optimization problems. AMGA2 benefits from the existing literature in that it borrows and improves upon several concepts from existing multi-objective optimization algorithms. Improvements and modifications to the existing diversity assessment techniques and genetic variation operators are also proposed. AMGA2 employs a new kind of selection strategy that attempts to reduce the probability of exploring less desirable search regions. The proposed AMGA2 is a steady-state genetic algorithm that maintains an external archive of best and diverse solutions and a very small working population. AMGA2 has been designed to facilitate the decoupling of the working population, the external archive, and the number of solutions desired as the outcome of the optimization process. Comprehensive benchmarking and comparison of AMGA2 with the current state-of-the-art multi-objective optimization algorithms demonstrate its improved search capability.									22	0	0	1	0	22			0305-215X	1029-0273		WOS:000288672000002		
J	Steyaert, Chris; Hjorth, Daniel; Gartner, William B.								Six memos for a curious and imaginative future scholarship in entrepreneurship studies								ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT				23	1-2	SI		1	7		10.1080/08985626.2011.540399			2011	2011	In this introductory article, we explain the purpose of this special issue that is set up as a Festschrift in honour of the (editorial) work of Bengt Johannisson. Inspired by Italo Calvino's Six Memos for the Next Millennium, the special issue is structured along six essays that are both commemorative and affirmative, that is we use the work of Johannisson to explore fresh waters and invent new practices of performing scholarship in entrepreneurship studies. In the special issue, six practices are proposed that keep entrepreneurship studies imaginative: othering words and concepts, exploring boundaries, affecting community scholarship and entrepreneurship education, contextualizing through participation and reconceptualizing method. In the conclusion, we emphasize for the future the importance of a curious and imaginative scholarship in entrepreneurship, a utopian movement that attracts investment of intensity and mobilizes the idiosyncrasies of the multiple.									2	0	0	1	0	2			0898-5626			WOS:000287307500001		
J	Gartner, William B.								When words fail: An entrepreneurship glossolalia								ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT				23	1-2	SI		9	21		10.1080/08985626.2011.540405			2011	2011	This article offers a lexicon of mash-ups to describe Bengt Johannisson's research contributions: Otherpreneur: A person who is not the primary 'founder' of an organization, yet plays an important role in the creation of the organization: a 'significant other'; Interactment: Actions that are both informed by others and are responded to; Senseability: When insight and action are combined; Narraction: When stories and action are combined; and Clevoyance: Ingenious insight about the future.									2	0	0	0	0	2			0898-5626	1464-5114		WOS:000287307500002		
J	Powell, Robert Baxter; Stern, Marc J.; Krohn, Brian D.; Ardoin, Nicole				Graham, James/A-2777-2008; 	Graham, James/0000-0003-3265-7261; Stern, Marc/0000-0002-0294-8941			Development and validation of scales to measure environmental responsibility, character development, and attitudes toward school								ENVIRONMENTAL EDUCATION RESEARCH				17	1			91	111	PII 933402748	10.1080/13504621003692891			2011	2011	This investigation examines the use of structural equation modeling (SEM) procedures to develop and validate scales to measure environmental responsibility, character development and leadership, and attitudes toward school for environmental education programs servicing middle school children. The scales represent outcomes commonly of interest to environmental education programs and also to after-school and positive youth development activities. First, we developed the scales using confirmatory factor analysis (CFA) and then we used multi-group longitudinal CFA to cross-validate the model with data collected before participation in the environmental education program, immediately after the program, and three months later. The results support a three-factor model, producing three scales that appear to be valid and reliable.									10	0	0	0	0	10			1350-4622			WOS:000287318600006		
J	Sandi-Urena, Santiago; Cooper, Melanie M.; Stevens, Ron H.								Enhancement of Metacognition Use and Awareness by Means of a Collaborative Intervention								INTERNATIONAL JOURNAL OF SCIENCE EDUCATION				33	3			323	340		10.1080/09500690903452922			2011	2011	Current views on metacognition consider it a fundamental factor in learning and problem-solving which in turn has led to interest in creating learning experiences conducive to developing its use. This paper reports on the effectiveness of a collaborative intervention in promoting college general chemistry students' awareness and use of metacognition. The intervention starts with a cognitive imbalance experience as a trigger for metacognitive reflection, which is then followed by reflective prompting and peer interaction. A quasi-experimental control and treatment design with 537 and 464 participants, respectively, was implemented. Assessment of metacognition was accomplished by using a multi-method instrument that consists of a self-report (Metacognitive Activities Inventory, MCAI) and a concurrent, web-based tool (Interactive Multimedia Exercises, IMMEX). IMMEX has been shown to allow rapid classification of problem solvers according to their regulatory metacognitive skills. Compared to the control group, the treatment group showed a significant increase in metacognition awareness, as evidenced by the MCAI, increased ability in solving non-algorithmic chemistry problems of higher difficulty, and with a higher per cent correctness (IMMEX). These findings are consistent with an overall increase in the use of regulatory metacognitive skills by the treatment group. We propose that the meaningful, purposeful social interaction and the reflective prompting instantiated by the intervention act as promoters of metacognition development. It is of particular relevance that these factors are not exclusive to the intervention employed here and can be embedded by practitioners in their instruction.									25	0	0	1	0	25			0950-0693			WOS:000287439100001		
J	Rosenzweig, Eve D.; Laseter, Timothy M.; Roth, Aleda V.								Through the service operations strategy looking glass: Influence of industrial sector, ownership, and service offerings on B2B e-marketplace failures								JOURNAL OF OPERATIONS MANAGEMENT				29	1-2	SI		33	48		10.1016/j.jom.2010.04.003			JAN 2011	2011	This paper contributes to the emerging area of e-service strategy in the context of business-to-business (B2B) e-marketplaces, which we view as Internet-based service delivery systems that link sellers' offerings to buyers. Although a myriad of new B2B e-marketplaces were launched over the past decade, a substantial number failed shortly after the peak of the NASDAQ in 2000. The bursting of the Internet bubble provides a setting for assessing salient, theory-based determinants of failure and success. Accordingly, we apply a service operations strategy lens and complementary organizational theories to explain how three strategic factors industrial sector characteristics, ownership structure, and functionality of service offering may have influenced B2B e-marketplaces' odds of survival after the bubble. We empirically test these factors using logistic regression analysis on a sample of 854 B2B e-marketplaces.Consistent with emerging e-services literature, our empirical results indicate that B2B e-marketplaces serving industrial sectors that are a better fit with the Internet service delivery systems by high information dependence and low information tacitness have the highest likelihood of success, as do e-marketplaces with service offerings that facilitate collaboration among multiple buyers and sellers. We also demonstrate the positive influence of consortium ownership structure on B2B e-marketplace survival, albeit not for first-mover consortia-backed e-marketplaces. Our findings contribute to the service operations strategy literature and provide direction for managers in the areas of e-service strategy and investment. (C) 2010 Elsevier B.V. All rights reserved.									6	1	0	0	0	7			0272-6963	1873-1317		WOS:000287569800003		
J	Reighard, G. L.; Beckman, T.; Belding, R.; Black, B.; Byers, P.; Cline, J.; Cowgill, W.; Godin, R.; Johnson, R. S.; Kamas, J.; Kaps, M.; Larsen, H.; Lindstrom, T.; Newell, M.; Ouellette, D.; Pokharel, R.; Stein, L.; Taylor, K.; Walsh, C.; Ward, D.; Whiting, M.				Black, Brent/A-8822-2008				Six-Year Performance of 14 Prunus Rootstocks at 11 Sites in the 2001 NC-140 Peach Trial								JOURNAL OF THE AMERICAN POMOLOGICAL SOCIETY				65	1			26	41					JAN 2011	2011	Fourteen Prunus rootstock cultivars and selections budded with either 'Redtop'. Redhaven' or 'Cresthaven' peach [Prunus persica (L.) Batsch] were planted at 11 locations in North America in 2001 in a randomized block design with a tree spacing of 5 by 6 m and 8 replicates. This test planting was an NC-140 Cooperative Regional Rootstock Project (www.nc140.org). There were 14 rootstocks in total, which included three peach seedling rootstocks: Lovell, Bailey, and Guardian (R) 'BY520-9' [selection SC-17]. Clonal rootstocks included the peach x almond hybrids BH-4 and SLAP (Cornerstone); peach a plum hybrids K146-43 (Controller 5), K146-44, and P30-135 (Controller 9); interspecific plum hybrids Hiawatha, Jaspi and Julior; interspecific Prunus hybrids Cadaman (R) and VVA-1 (Krymsk (R) 1); and Prunus pumila L. selection Pumiselect (R). Final tree size was largest in California, Georgia, Maryland, and South Carolina. BH-4, SLAP, SC-17, Lovell, and Cadaman were the most vigorous rootstocks. Jaspi, K146-43, K146-44 and VVA-1 were the least vigorous, having trunk cross-sectional areas 20-50% of Lovell-rooted trees. No rootstock had a significantly higher survival rate than Lovell at all locations, but Bailey, K146-44, and P30-135 had good survival at all test sites. Julior and Jaspi consistently produced root suckers. Pumiselect (R) had anchorage problems at several locations. Cumulative fruit yields were highest on the peach seedling, peach x almond, and Cadaman (R) rootstocks. Lowest cumulative yields were from the small trees on Jaspi, VVA-1 and K146-44 rootstocks. Fruit weight did not differ much among rootstocks though cultivars on Pumiselect (R) and K146-43 often had smaller fruit. Cumulative yield efficiency was not consistently related to tree size. Rootstocks influenced dates of bloom and harvest, but not in a consistent manner across locations/cultivars.									3	0	0	2	0	3			1527-3741			WOS:000288637800003		
J	Iyer, K. Swaminathan; Zdyrko, Bogdan; Malynych, Sergiy; Chumanov, George; Luzinov, Igor				Iyer, Swaminathan/A-1648-2010				Reversible submergence of nanoparticles into ultrathin block copolymer films								SOFT MATTER				7	6			2538	2542		10.1039/c0sm01156h			2011	2011	In this study we report on the responsive behavior of organic/inorganic nanocomposite films. Specifically, the heat treatment of the films in the vapor of different solvents resulted in reversible rising and submerging of the nanoparticles incorporated into the film. The thin nanocomposite films consisting of silver nanoparticles (100-130 nm) evenly dispersed in a poly(styrene-b-2-vinylpyridine) (PS-P2VP) block copolymer were formed via melt incorporation. To fabricate the films the nanoparticles were first attached to the P2VP domains exposed to the surface of the block copolymer film. Next, the substrates covered with nanoparticles were annealed at 130 degrees C. The thermal treatment caused incorporation of the nanoparticles into the polymeric film. Thermal annealing of the film in a vapor of solvent selective for the PS block caused the nanoparticles to rise to the surface. The annealing of the same film in a vapor of solvent selective for the P2VP block led to submerging of the nanoparticles into the polymer film. The submerging and rising behavior of the nanoparticles was completely reversible.									9	0	0	0	0	9			1744-683X			WOS:000288162500040		
J	Gallicchio, V. S.								Lithium - still interesting after all these years								TRACE ELEMENTS AND ELECTROLYTES				28	1			56	69		10.5414/TEP28056			2011	2011	Lithium (Li) salts have been widely used in psychiatry as mood stabilizing agents for 60 years. Li found in variable amounts in foods, especially grains, vegetables, and in some areas, the drinking water provides a significant source of the element. Therefore, dietary intake in humans depends on location, type of foods consumed, and fluid intake. Traces of Li have been detected in human organs and tissues, leading speculation that the element was responsible for specific functions in the human body. It was not until the 20th century that studies performed in the 1970's and 1990's, primarily in rats and goats, maintained on Li-deficient diets demonstrated higher mortality, altered reproductive and behavioral abnormalities. Such deficiencies have not been detected in humans; however, studies performed on populations living in areas with low Li levels in water supplies have been associated with higher rates of suicides, homicides, and the arrests rate for drug abuse and other crimes. Li appears to play a significant role in early fetal development as evidenced by high Li levels during the early gestational period. Biochemically, the mechanism of Li action involves multi-factor and interconnected pathways with enzymes, hormones, vitamins, and growth and transforming factors. This body of evidence now appears sufficient to label Li as an essential element with the recommended RDA for a 70 kg adult of 1000 mg/day. Of extreme importance for the future is the growing body of evidence indicating Li can be used effectively for the treatment of acute brain injuries, e.g., ischemia and chronic neurodegenerative diseases such as Alzheimer's disease, Parkinson's disease, Tauopathies, and Huntington's disease. This conclusion is based upon evidence showing Li as important in neurogenesis as well as protecting neurons from neurotoxicity. Li influences stem cells, both neuronal and marrow derived, thus additional therapeutic implications for this element in clinical medicine to treat disorders associated with the faulty production of blood and nerve cells or as a tool to enhance blood stem cell mobilization for transplantation.									5	0	0	3	0	5			0946-2104			WOS:000286082900010		
J	Fries, Ryan; Chowdhury, Mashrur; Ma, Yongchang; Stephen, Liz								Evaluation of different contraflow strategies for hurricane evacuation in Charleston, South Carolina								TRANSPORTATION PLANNING AND TECHNOLOGY				34	2			139	154	PII 934348786	10.1080/03081060.2011.554706			2011	2011	Limited specific evidence is available on the effectiveness of using contraflow as an evacuation traffic management tool. This study was conducted to determine the best combination of strategy options for evacuating Charleston, SC, along route I-26 during the event of a hurricane or other events. PARAMICS microscopic traffic simulator was used to evaluate the impact of each combination of evacuee response timing and traffic control strategy, such as contraflow, with respect to average vehicular travel time and evacuation duration. Analysis revealed the combination of management strategies that created the lowest evacuation durations and travel times for several types of anticipated evacuee responses. Furthermore, a proposed reconfiguration of the I-526/I-26 interchange for contraflow operations produced additional savings in travel times and evacuation durations. These findings support the use of all lanes for contraflow during all evacuations and provide justification to examine a possible reconfiguration of the I-526/I-26 interchange for use during evacuations.									4	0	0	0	0	4			0308-1060			WOS:000288280600003		
J	Sandi-Urena, Santiago; Cooper, Melanie M.; Gatlin, Todd A.								Graduate teaching assistants' epistemological and metacognitive development								CHEMISTRY EDUCATION RESEARCH AND PRACTICE				12	1			92	100		10.1039/C1RP90012A			2011	2011	Research in general chemistry laboratory instruction has rarely focused on the impact of the learning environment on the graduate teaching assistants (GTAs). We decided to investigate the effect that facilitating a well established cooperative problem-based chemistry laboratory has on GTAs' epistemological and metacognitive development, and how this may translate into their scientific professional growth. Thirteen new GTAs underwent a day and a half teaching training complemented by weekly staff meetings. They were interviewed after their first semester as GTAs, and the data collected were analyzed utilizing a phenomenological approach. Three dimensions that describe the experience lived by the participants emerged from the analysis: affective engagement, metacognitive engagement, and epistemological reflection. The last two offer a rich description of how the laboratory context promotes GTAs' metacognitive and epistemological development, whereas the former provides understanding about the motivation driving their intellectual engagement. Considering the role of metacognition in research, and that personal epistemology is strongly tied to identity development, and that it shapes expectations and ways of learning, it is our contention that appropriate teaching experiences may contribute to better prepare graduate students for their journey in becoming scientists and to embark on successful research.									15	0	0	1	1	16			1109-4028			WOS:000286519300010		
J	Ballato, John; Hawkins, Thomas; Foy, Paul; McMillen, Colin; Stolen, Roger; Rice, Robert								Semiconductor-core fiber promises novel nonlinear fiber-based devices								LASER FOCUS WORLD				47	1			70	+					JAN 2011	2011										0	0	0	0	0	0			1043-8092			WOS:000286646100018		
J	Bagchi, Suman; Kiran, P. Prem; Yang, K.; Rao, A. M.; Bhuyan, M. K.; Krishnamurthy, M.; Kumar, G. Ravindra				P, Prem Kiran/G-1779-2011; 	PREM KIRAN, PATURI/0000-0001-8870-3752			Bright, low debris, ultrashort hard x-ray table top source using carbon nanotubes								PHYSICS OF PLASMAS				18	1					014502	10.1063/1.3531685			JAN 2011	2011	We demonstrate that carbon nanotube coated surfaces produce two orders of magnitude brighter hard x-ray emission, in laser produced plasmas, than planar surfaces. It is accompanied by three orders of magnitude reduction in ion debris which is also low Z and nontoxic. The increased emission is a direct consequence of the enhancement in local fields and is via the simple and well known "lightning rod" effect. We propose that this carbon nanotube hard x-ray source is a simple, inexpensive, and high repetition rate hard x-ray point source for a variety of applications in imaging, lithography, microscopy, and material processing. (C) 2011 American Institute of Physics. [doi:10.1063/1.3531685]									22	0	1	0	0	22			1070-664X			WOS:000286900000061		
J	Grujicic, M.; Arakere, G.; Pandurangan, B.; Hariharan, A.; Cheeseman, B. A.; Yen, C-F; Fountzoulas, C.								Computational analysis and experimental validation of the friction-stir welding behaviour of Ti-6Al-4V								PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART B-JOURNAL OF ENGINEERING MANUFACTURE				225	B2			208	223		10.1177/09544054JEM2013			2011	2011	A fully coupled thermomechanical finite element analysis of the friction-stir welding (FSW) process developed in the authors' previous work is combined with the basic physical metallurgy of Ti-6Al-4V to predict/assess the structural response of FSW joints. A close examination of the experimental results reported in the open literature reveals that in most cases the heat-affected zone (HAZ) of the weld possesses the most inferior properties and tends to control the overall structural performance of the weld. Taking this observation into account, a microstructure evolution model is developed and parameterized for the Ti-6Al-4V material residing in the HAZ. Specifically, this model addresses the problem of temporal evolution of the globular a-phase particles located within prior beta-phase grains (the dominant microstructural parameter in the HAZ) during the FSW process. Next this model is combined with the well-established property versus microstructure correlations in Ti-6Al-4V in order to predict the overall structural performance of the weld. The results obtained are found to be in reasonably good agreement with their experimental counterparts, suggesting that the present computational approach may be used to guide the selection of FSW process parameters in order to optimize the structural performance of FSW joints (at least while they are controlled by the HAZ-material microstructure/properties).									5	0	0	0	0	5			0954-4054			WOS:000287964300006		
J	Park, Lucienne; Bae, Hojae; Kim, Young-Teck; Lee, Ji Hoon								Rapid monitoring of alkaline phosphatase in raw milk using 1,1 '-oxalyldiimidazole chemiluminescence detection								ANALYTICAL METHODS				3	1			156	160		10.1039/c0ay00383b			JAN 2011	2011	A simple biosensor with 1,1'-oxalyldiimidazole chemiluminescence (ODI-CL) detection capable of rapidly quantifying and screening alkaline phosphatase (ALP) in raw and pasteurized milk was developed as an indicator for confirming whether commercial milk is properly pasteurized. Fluorescein was formed when standards containing 1.0% milk with different activities of ALP and samples containing 1.0% raw milk were incubated with fluorescein diphosphate (FDP) for 15 min at room temperature. The relative CL intensity of fluorescein measured with the addition of 80 mM H(2)O(2) and ODI formed from the reaction of 2.0 mu M bis(2,4,6-trichlorophenyl) oxalate and 10.0 mu M 4-methyl imidazole in ethyl acetate was proportional to the concentration of ALP in milk. The range (39 similar to 2500 mU/L) of linear calibration curve (R(2) = 0.998) for the quantification of ALP in milk using ODI-CL detection was wider than those using currently applied fluorescence and 1,2-dioxetane CL detections. Also, the limit of detection (3.7 mU/L) determined using the former detection, which has good precision, was lower than those reported using the latter detections. In conclusion, the cost-effective and highly sensitive biosensor with ODI-CL detection can be applied to monitor whether milk is pasteurized according to acceptable ALP activities threshold level (350 mU/L) for public safety newly adopted by US and EU and the internal investigation level (100 mU/L) proposed by EU.									6	0	0	4	0	6			1759-9660			WOS:000287294200021		
J	Berg-Foels, Wendy S. Vanden; Schwager, Steven J.; Todhunter, Rory J.; Reeves, Anthony P.					Vanden Berg-Foels, Wendy/0000-0002-1557-3317			Femoral Head Bone Mineral Density Patterns May Identify Hips at Risk of Degeneration								ANNALS OF BIOMEDICAL ENGINEERING				39	1			75	84		10.1007/s10439-010-0150-z			JAN 2011	2011	Developmental dysplasia of the hip (DDH) is a common abnormality that causes elevated contact stress and early onset osteoarthritis (OA). We hypothesized that adaptation of femoral head bone mineral density (BMD) patterns to focal loading during postnatal development could be used to identify hips at risk of degeneration. Evolving BMD patterns of the femoral head secondary center of ossification (SCO) were quantified and tested for differences with hip subluxation and degeneration. BMD was measured using quantitative computed tomography of hips in a canine model of DDH from 4 weeks to early skeletal maturity at 32 weeks. During body weight and SCO volumetric growth deceleration, SCO mean BMD increased rapidly and local regions of high BMD formed. Greater subluxation was associated with a lower mean BMD up to 14 weeks. At 32 weeks, greater subluxation was associated with a larger area of high BMD that was more laterally located and had a greater maximum BMD. BMD differences were associated with a higher probability of cartilage degeneration. Measurement and visualization of BMD pattern changes due to altered mechanical loading provide a basis for identifying hips at risk of early onset OA and a tool for surgical planning of contact stress reduction procedures.									4	0	0	4	1	4			0090-6964	1573-9686		WOS:000287213100008	20845071	
J	Jackson, D. Michael; Harrison, Howard F.; Thies, Judy A.; Bohac, Janice R.; Mueller, J. D.								'Liberty' Dry-fleshed Sweetpotato								HORTSCIENCE				46	1			125	129					JAN 2011	2011										3	0	0	3	0	3			0018-5345			WOS:000286355800025		
J	Wiley, Jonathan A.; Walker, Douglas M.								Casino Revenues and Retail Property Values: The Detroit Case								JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS				42	1			99	114		10.1007/s11146-009-9171-5			JAN 2011	2011	We analyze the effects of commercial casinos on retail property values in the Detroit urban area. Accounting for property characteristics and proximity to the casinos, casinos are found to have a significantly positive influence on retail property values. The effect is stronger within a 5-mile radius of the casinos, suggesting that casinos have a complementary, rather than substitution, effect on other businesses. This provides some of the first micro-level empirical evidence to support the "drawing power" of casinos and the impact of consumer spending on surrounding businesses. The model developed and tested in this study can be applied to other casino jurisdictions to gain further evidence on the impact of commercial casinos.									2	0	0	0	0	2			0895-5638			WOS:000286196900006		
