PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Cai, Weiwei; Ma, Lin				Ma, Lin/A-9441-2012; cai, weiwei/Q-5932-2016	cai, weiwei/0000-0003-3589-7500			Information content of scattering measurements and characterization of spheroids								JOURNAL OF AEROSOL SCIENCE				39	12			1032	1039		10.1016/j.jaerosci.2008.07.005			DEC 2008	2008	Characterization of small particles ubiquitously involves scattering measurements at multiple wavelengths or at multiple angles. Such measurements are desired to provide the maximum amount of information regarding the particles. This paper develops a method to analyze the information content of scattering measurements when applied to characterize the shape and size distribution function of spheroidal particles. For a specific application. this method enables the selection of the optimal set of conditions (in terms of the wavelengths and the scattering angles) to perform the scattering measurements. Numerical simulations have demonstrated that this method can significantly improve the determination of the shape and size distribution function of spheroidal particles based on multispectral scattering measurements. The results obtained here provide valuable insights into the optimal design of techniques and instruments for particle characterization using scattering measurements. (C) 2008 Elsevier Ltd. All rights reserved.									7	1	0	0	0	7			0021-8502			WOS:000261846100002		
J	Hwang, In-Chan; Kim, Hyeon-Deok; Park, So-Jin; Thies, Mark C.								Binary Liquid-Liquid Equilibrium (LLE) for Methyl tert-Amyl Ether (TAME) plus Water from (288.15 to 313.15) K and Ternary LLE for Systems of TAME + C-1-C-4 Alcohols + Water at 298.15 K								JOURNAL OF CHEMICAL AND ENGINEERING DATA				53	12			2878	2883		10.1021/je8006698			DEC 2008	2008	The binary liquid-liquid equilibrium data for the system methyl tert-amyl ether + water from (288.15 to 313.15) K and the ternary liquid-liquid equilibria for the systems methyl tert-amyl ether + C-1-C-4 alcohols (methanol, ethanol, 1-propanol, 2-propanol, 1-butanol, and 2-butanol) + water at 298.15 K were analytically determined at atmospheric pressure by the use of stirred and thermo-regulated cells. The experimental binary and ternary liquid-liquid equilibrium data were correlated with the NRTL and UNIQUAC activity coefficient models. Bachman-Brown, Hand, and Othmer-Tobias correlations were used to ascertain the reliability of the experimental data for each system. In addition, the distribution and selectivity of C-1-C-4 alcohols as solvents were analyzed.									3	0	0	0	0	3			0021-9568			WOS:000261657800029		
J	Amarasekare, Kaushalya G.; Chong, Juang-Horng; Epsky, Nancy D.; Mannion, Catharine M.								Effect of Temperature on the Life History of the Mealybug Paracoccus marginatus (Hemiptera: Pseudococcidae)								JOURNAL OF ECONOMIC ENTOMOLOGY				101	6			1798	1804		10.1603/0022-0493-101.6.1798			DEC 2008	2008	Effect of temperature on the life history of the mealybug Paracoccus marginatus Williams & Granara de Willink (Hemiptera: Pseudococcidae) was investigated in the laboratory. P. marginatus was able to develop and complete its life cycle at 18, 20, 25, and 30 +/- 1 degrees C. At 15, 34, and 35 degrees C, the eggs hatched after 27.5, 5.9, and 5.5 d of incubation, respectively, but further development of the first-instar nymphs was arrested. No eggs hatched at 37 degrees C. The developmental time for egg to adult was the longest at 18 degrees C for both males and females. Approximately 80-90% of the eggs survived between 20 and 30 degrees C. The highest fecundity was at 25 degrees C with each female producing an average of 300 eggs. Adult longevity, and preoviposition and oviposition periods increased with decreasing temperature up to 25 degrees C. The proportion of females was approximate to 42% at 25 degrees C and was between 70 and 80% at 18, 20, and 30 degrees C. Adult males and females required 303.0 and 294.1 degree-days (DD), respectively, to complete their development. The estimated minimum temperature thresholds for the adult males and females were 14.5 and 13.9 degrees C, respectively. For adult males, the estimated optimum and maximum temperature thresholds were 28.7 and 31.9 degrees C; and for adult females, they were 28.4 and 32.1 degrees C, respectively. The ability of P. marginatus to develop, survive, and reproduce successfully between 18 and 30 degrees C suggests that it has the capability to develop and establish in areas within this temperature range.									12	4	0	14	1	18			0022-0493			WOS:000261430700012	19133459	
J	Verderber, Stephen								Emergency housing in the aftermath of Hurricane Katrina: an assessment of the FEMA travel trailer program								JOURNAL OF HOUSING AND THE BUILT ENVIRONMENT				23	4			367	381		10.1007/s10901-008-9124-y			DEC 2008	2008	Hurricane Katrina devastated the Gulf Coast of the United States in 2005. More than 1800 persons died, and the disaster stands as the costliest in U. S. history. Over 200,000 former residents of New Orleans continue to reside elsewhere. The U. S. Federal Emergency Management Agency (FEMA) emergency housing program, and specifically the design, manufacture, and deployment of its travel trailer housing units, remain the subject of controversy. The FEMA travel trailer program is critiqued, as is recent empirical evidence on the deleterious health outcomes experienced by many trailer occupants. The results of a pilot investigation are reported, whereby the post-occupancy assessments of a group of occupants of single-site FEMA trailer installations were compared to a group residing in two FEMA trailer park communities in New Orleans. Among the findings, the travel trailer unit was assessed by occupants as difficult to personalize to occupants' preferred patterns of use, inadequate in size, affording few site amenities, and little overall privacy, and the unit itself functioned as a source of chronic environmental stress. The findings are translated into a theoretical/operative model of person-environment interactions, to assist in further research on this subject.									4	0	0	0	0	4			1566-4910			WOS:000207708900007		
J	Battin, Erin E.; Brumaghim, Julia L.								Metal specificity in DNA damage prevention by sulfur antioxidants								JOURNAL OF INORGANIC BIOCHEMISTRY				102	12	SI		2036	2042		10.1016/j.jinorgbio.2008.06.010			DEC 2008	2008	Metals such as Cu(I) and Fe(II) generate hydroxyl radical ((center dot)OH) by reducing endogenous hydrogen peroxide (H(2)O(2)). Because antioxidants can ameliorate metal-mediated oxidative damage, we have quantified the ability of glutathione, a primary intracellular antioxidant, and other biological sulfur-containing compounds to inhibit metal-mediated DNA damage caused hydroxyl radical. In the CuI/H(2)O(2) system, six sulfur compounds, including both reduced and oxidized glutathione, inhibited DNA damage with IC(50) values ranging from 3.4 to 12.4 mu M. Glutathione and 3-carboxypropyl disulfide also demonstrated significant antioxidant activity with Fell and H(2)O(2). Additional gel electrophoresis and UV-vis spectroscopy studies confirm that antioxidant activity for sulfur compounds in the Cu(I) system is attributed to metal coordination, a previously unexplored mechanism. The antioxidant mechanism for sulfur compounds in the Fe(II) system, however, is unlike that of Cu(I). Our results demonstrate that glutathione and other sulfur compounds are potent antioxidants capable of preventing metal-mediated oxidative DNA damage at well below their biological concentrations. This novel metal-binding antioxidant mechanism may play a significant role in the antioxidant behavior of these sulfur compounds and help refine understanding of glutathione function in vivo. (C) 2008 Elsevier Inc. All rights reserved.									25	1	0	16	0	26			0162-0134			WOS:000261429700002	18675460	
J	George, Gerard; Kotha, Reddi; Zheng, Yanfeng				KOTHA, Reddi Rayalu/D-2216-2010; zheng, yanfeng/H-4233-2013; GEORGE, Gerard/J-4061-2012; 	GEORGE, Gerard/0000-0002-6963-5085; George, Gerard/0000-0002-9898-0566			Entry into Insular Domains: A Longitudinal Study of Knowledge Structuration and Innovation in Biotechnology Firms								JOURNAL OF MANAGEMENT STUDIES				45	8			1448	1474		10.1111/j.1467-6486.2008.00805.x			DEC 2008	2008	We focus on the firm's decision to enter insular technology domains and its effect on the impact that its subsequent innovation has on the field. Insular domains are technical domains that rely heavily on prior innovations within the same domain for subsequent innovations. We show that the returns to entering insular domains vary with the firm's depth and breadth of knowledge. By analysing data from 128 biotechnology firms over a 20-year period, we find that the relationship between depth of technological capabilities and technology impact is nuanced: depth is necessary but not sufficient for high impact innovation. Firms whose knowledge is spread over disparate domains have negative returns from entering insular domains. The implications of these findings for theories of innovation and the discovery of entrepreneurial opportunities are discussed.									36	0	0	0	0	36			0022-2380			WOS:000261065200006		
J	Barczewski, Stephanie								The Culture of History: English Uses of the Past, 1800-1953.								JOURNAL OF MODERN HISTORY				80	4			925	927		10.1086/596678			DEC 2008	2008										0	0	0	0	0	0			0022-2801			WOS:000261490800018		
J	Evanoff, David D., Jr.; Carroll, Joseph B.; Roeder, Ryan D.; Hunt, Zachary J.; Lawrence, Justin R.; Foulger, Stephen H.								Poly(methyl methacrylate) Copolymers Containing Pendant Carbazole and Oxadiazole Moieties for Applications in Single-Layer Organic Light Emitting Devices								JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY				46	23			7882	7897		10.1002/pola.23065			DEC 1 2008	2008	Methyl methacrylate derived monomers functionalized with pendant carbazole and oxadiazole moieties were synthesized and could be copolymerized to form a random copolymer. The glass transition temperature of the copolymers could be predicted with a Fox equation and ranged from 140 to 191 degrees C. The photoluminescent characteristics of the copolymers, both in solution and in solid films, exhibited emission that was a combination of sharp and broad peaks, suggestive of monomeric and chromophore aggregation emission. These trends were also apparent in the electroluminescent response of the copolymers, where the appearance of an electromer emission was evident and was tentatively assigned to the carbazole moieties. (C) 2008 Wiley Periodicals, Inc. J Polym Sci Part A: Polym Chem 46: 7882-7897, 2008									25	0	0	1	0	25			0887-624X			WOS:000261582400025		
J	Gallagher, Colin; Tunno, Ferebee								A small sample confidence interval for autoregressive parameters								JOURNAL OF STATISTICAL PLANNING AND INFERENCE				138	12			3858	3868		10.1016/j.jspi.2008.02.001			DEC 1 2008	2008	This paper is concerned with interval estimation of an autoregressive parameter when the parameter space allows for magnitudes outside the unit interval. In this case, intervals based on the least-squares estimator tend to require a high level of numerical computation and can be unreliable for small sample sizes. Intervals based on the asymptotic distribution of instrumental variable estimators provide an alternative. If the instrument is taken to be the sign function, the interval is centered at the Cauchy estimator and a large sample interval can be created by estimating the standard error of this estimator. The interval proposed in this paper avoids estimating this standard error and results in a small sample improvement in coverage probability. In fact, small sample coverage is exact when the innovations come from a normal distribution. (C) 2008 Elsevier B.V. All rights reserved.									1	0	0	0	0	1			0378-3758			WOS:000259755600021		
J	Fritz, W. P.; Bienkiewicz, B.; Cui, B.; Flamand, O.; Ho, T. C. E.; Kikitsu, H.; Letchford, C. W.; Simiu, E.								International Comparison of Wind Tunnel Estimates of Wind Effects on Low-Rise Buildings: Test-Related Uncertainties								JOURNAL OF STRUCTURAL ENGINEERING-ASCE				134	12			1887	1890		10.1061/(ASCE)0733-9445(2008)134:12(1887)			DEC 2008	2008	The consistency of measurements in various wind tunnels is of concern to designers and code writers. This study attempts to quantify the variability of wind effects estimates based on tests conducted at six wind tunnel laboratories. Pressure tap measurements were made on wind tunnel models of four buildings. Comparisons were made between estimated 50th percenttiles of (1) peak positive moments in a frame section near the knee joint and (2) peak pressure coefficients of a roof tap nearest a building corner. Modeling of suburban terrain contributes significantly to the variability. Other factors are eave height, wind direction, and frame location within the building. Coefficients of variation were about 10-40%. A subsequent phase of this research entails a detailed analysis of the reasons for the variabilities. The results could help future improvement of wind load factors that account for all relevant uncertainties in the estimation of wind effects and efforts to improve and standardize wind tunnel simulations.									18	1	0	1	0	18			0733-9445			WOS:000260940200010		
J	Baker, Thomas L.; Meyer, Tracy; Johnson, James D.								Individual differences in perceptions of service failure and recovery: the role of race and discriminatory bias								JOURNAL OF THE ACADEMY OF MARKETING SCIENCE				36	4			552	564		10.1007/s11747-008-0089-x			WIN 2008	2008	This article investigates the role of contextual cues in the evaluation of a service failure. Empirical data demonstrates that although discrimination is a factor in the evaluation of a service failure for black (vs. white) customers, contextual cues also play a role in the evaluation of the encounter. When a black customer experiences a service failure, the failure will be evaluated more severely when no other black customers are present. In addition, the context of the event differentially affects the negative emotions generated by the service failure and results in racially driven differences in the amount of remuneration perceived as necessary to successfully recover from the failure. The implication is that when serving customers, the race of both the customer and other customers can provide service providers with information relative to the appropriate service recovery effort to implement.									23	0	0	0	0	23			0092-0703			WOS:000262765800007		
J	Mahmoodi, S. Nima; Jalili, Nader								Coupled Flexural-Torsional Nonlinear Vibrations of Piezoelectrically Actuated Microcantilevers With Application to Friction Force Microscopy								JOURNAL OF VIBRATION AND ACOUSTICS-TRANSACTIONS OF THE ASME				130	6					061003	10.1115/1.2948379			DEC 2008	2008	The problem of vibrations of microcantilevers has recently received considerable attention due to its application in several nanotechnological instruments, such as atomic force microscopy, nanomechanical cantilever sensors, and friction force microscopy. Along this line, this paper undertakes the problem of coupled flexural-torsional nonlinear vibrations of a piezoelectrically actuated microcantilever beam as a typical configuration utilized in these applications. The actuation and sensing are both facilitated through bonding a piezoelectric layer (here, ZnO) on the microcantilever surface. The beam is considered to have simultaneous flexural, torsional, and longitudinal vibrations. The piezoelectric properties combined with nonlinear geometry of the beam introduce both linear and nonlinear couplings between flexural vibration as well as longitudinal and torsional vibrations. Of particular interest is the inextensibility configuration, for which the governing equations reduce to coupled flexural-torsional nonlinear equations with piezoelectric nonlinearity appearing in quadratic form while inertia and stiffness nonlinearities as cubic. An experimental setup consisting of a commercial piezoelectric microcantilever installed on the stand of an ultramodern laser-based microsystem analyzer is designed and utilized to verify the theoretical developments. Both linear and nonlinear simulation results are compared to the experimental results and it is observed that nonlinear modeling response matches the experimental findings very closely. More specifically, the softening phenomenon in fundamental flexural frequency, which is due to nonlinearity of the system, is analytically and experimentally verified. It is also disclosed that the initial twisting in the microcantilever can influence the value of the flexural vibration resonance. The experimental results from a macroscale beam are utilized to demonstrate such twist-flexure coupling. This unique coupling effect may lead to the possibility of indirect measurement of small torsional vibration without the need for any angular displacement sensor. This observation could significantly extend the application of friction force microscopy to measure the friction of a surface indirectly.									11	0	0	1	0	11			1048-9002			WOS:000260310300003		
J	Kennedy, Frances A.; Widener, Sally K.								A control framework: Insights from evidence on lean accounting								MANAGEMENT ACCOUNTING RESEARCH				19	4	SI		301	323		10.1016/j.mar.2008.01.001			DEC 2008	2008	Lean manufacturing is a complete business system that combines advanced manufacturing techniques including just-in-time (JIT), total quality management (TQM), and total preventative maintenance (TPM). We investigate (tie control framework that results from a lean manufacturing strategic initiative. Our setting is the natural environment of a lean manufacturing firm which also implemented lean accounting and control practices. Lean accounting seeks to reduce steps in transaction processing, eliminate standard costs in favor of actual costs, and discontinue cost allocations; while lean control practices re-focus the performance measurement system and emphasize social and behavioral controls. In this case study we develop a theoretical framework that assists in understanding the control choices, accounting practices, and organizational structure associated with lean manufacturing. Within the control framework, we identify numerous intervening and bidirectional relations. We contrast our theoretical framework with prior research and discuss empirical implications. (C) 2008 Elsevier Ltd. All rights reserved.									24	0	0	0	1	25			1044-5005	1096-1224		WOS:000262118900002		
J	Becht, Gregory A.; Vaughey, John T.; Britt, Robin L.; Eagle, Cassandra T.; Hwu, Shiou-Jyh					Vaughey, John/0000-0002-2556-6129			Ion exchange and electrochemical evaluation of the microporous phosphate Li(9)Fe(7)(PO(4))(10)								MATERIALS RESEARCH BULLETIN				43	12			3389	3396		10.1016/j.materresbull.2008.02.005			DEC 1 2008	2008	A new lithium iron(III) phosphate, Li(9)Fe(7)(PO(4))(10), has been synthesized and is currently under electrochemical evaluation as an anode material for rechargeable lithium-ion battery applications. The sample was prepared via the ion exchange reaction of Cs(5)K(4)Fe(7)(PO(4))(10) 1 in the 1 M LiNO(3) solution under hydrothermal conditions at 200 degrees C. The fully Li(+)-exchanged sample Li(9)Fe(7)(PO(4))(10) 2 cannot yet be synthesized by conventional high-temperature, solid-state methods. The parent compound 1 is a member of the Cs(9-x)K(x)Fe(7)(PO(4))(10) series that was previously isolated from a high-temperature (750 degrees C) reaction employing the eutectic CsCl/KCl molten salt. The polycrystalline solid 1 was first prepared in a stoichiometric reaction via conventional solid-state method then followed by ion exchange giving rise to 2. Both compounds adopt three-dimensional structures that consist of orthogonally interconnected channels where electropositive ions reside. It has been demonstrated that the Cs(9-x)K(x)Fe(7)(PO(4))(10) series possesses versatile ion exchange capabilities with all the monovalent alkali metal and silver cations due to its facile pathways for ion transport. I and 2 Were Subject to electrochemical analysis and preliminary results suggest that the latter can be considered as an anode material. Electrochemical results indicate that Li(9)Fe(7)(PO(4))(10) is reduced below 1 V (vs. Li) to most likely form a Fe(0)/Li(3)PO(4) composite material, which can Subsequently be cycled reversibly at relatively low potential. An initial capacity of 250 mAh/g was measured, which is equivalent to the insertion of thirteen Li atoms per Li(9+x)Fe(7)(PO(4))(10) (x= 13) during the charge/discharge process (Fe(2+) + 2e -> Fe(0)). Furthermore, 2 shows a lower reduction potential (0.9 V), by approximately 200 mV, and much better electrochemical reversibility than iron(III) phosphate, FePO(4), highlighting the value of improving the ionic conductivity of the sample. (c) 2008 Elsevier Ltd. All rights reserved.									4	0	0	0	0	4			0025-5408			WOS:000261361900025		
J	Saeidpourazar, Reza; Jalili, Nader								Towards fused vision and force robust feedback control of nanorobotic-based manipulation and grasping								MECHATRONICS				18	10			566	577		10.1016/j.mechatronics.2008.05.014			DEC 2008	2008	This paper presents the design and development of a fused vision force feedback robust controller for a nanomanipulator used in nanofiber grasping and nano-fabric production applications. The RRP (revolute revolute prismatic) nanomanipulator considered here utilizes two rotational motors with 0.1 mu rad resolution and one linear Nanomotor(R) with 0.25 nm resolution. The nanomanipulator is capable of achieving well-behaved kinematic and backlash-free characteristics in addition to atomic scale precision to guarantee accurate manipulation at the nanoscale. A mathematical model of the nanomanipulator is formulated, along with direct and inverse kinematics and dynamic equations of the system. Unlike typical macroscale manipulator models and controllers, the controller development is not trivial due to nanoscale movement and forces, coupled with unmodeled dynamics, nonlinear structural dynamics and mainly the lack of position and velocity feedbacks in this particular nanomanipulator. Utilizing pure vision feedback to acquire nanomanipulator's tip position is shown to have limited capabilities in achieving the desired control accuracy. To remedy this, a controlled fusion of visual servoing and force feedbacks for nanomanipulator positioning is proposed and analyzed extensively. Following the development of the controller, numerical simulations with generic feedback using a realistic scenario with fused vision and force feedbacks are presented to demonstrate the positioning performance capability in the nano manipulation applications considered here. (C) 2008 Elsevier Ltd. All rights reserved.									10	0	0	0	0	10			0957-4158			WOS:000261626200005		
J	Denham, Bryan E.								Masculinities in Hardcore Bodybuilding								MEN AND MASCULINITIES				11	2			234	242		10.1177/1097184X07304809			DEC 2008	2008	In his definitive ethnography of hardcore bodybuilding in Southern California, Klein (1993) examined gender construction in a narcissistic subculture characterized by deceit and excess on many levels. In the present article, I compare my own experiences as a strength athlete and bodybuilding author with some of the observations Klein made at Olympic Gym. Like Klein, I address ironies associated with hardcore bodybuilding and discuss the nature of deviance in the bodybuilding subculture.									7	0	0	0	0	7			1097-184X	1552-6828		WOS:000260887600013		
J	Zhu, Junjie; Davidson, Christian; Xuan, Xiangchun				Xuan, Xiangchun/B-9174-2009; Zhu, Junjie/G-5867-2012				Flow rate-modified streaming effects in heterogeneous microchannels								MICROFLUIDICS AND NANOFLUIDICS				5	6			733	740		10.1007/s10404-008-0309-1			DEC 2008	2008	A general model based on the Onsager reciprocal relations is developed to study the streaming potential and streaming current in heterogeneous microchannels. The surface heterogeneities may be symmetrically or asymmetrically distributed parallel or perpendicular to the flow axis. Both streaming effects are modified by the flow rate through the heterogeneous channel, to eliminate the possible influence of electrokinetic flow on the streaming potential and streaming current measurements. Although they are still dependent on the distribution of surface heterogeneity, the flow rate-modified streaming effects are demonstrated to provide more consistent results with the traditional linear assumption than do the traditional ones, especially apparent in small microchannels.									5	1	0	1	0	6			1613-4982			WOS:000260184500004		
J	Leap, Terry								When bad people rise to the top								MIT SLOAN MANAGEMENT REVIEW				49	2			23	+					WIN 2008	2008	Observers are often amazed when executives with impressive track records are mysteriously transformed into corrupt and tyrannical monsters once they become chief executive officers. In truth, these executives often had serious character flaws that were either hidden or ignored for years. Corporate boards and search committees are not likely to detect personality problems of promising CEO candidates simply by examining their resumes or by conducting standard job interviews. This raises the question of how corporate boards or CEO search committees can penetrate the facade of an upwardly mobile executive who is, in reality, a wolf in sheep's clothing.What danger signals do these individuals exhibit and what measures can be taken to reduce the likelihood of hiring a dysfunctional CEO? The author identifies eight potential danger signals including: an obsession with acquiring prestige, power, and wealth; a proclivity for developing grandiose strategies with little thought toward their implementation; and a fondness for a data-driven management style that overshadows or ignores a broader vision. Even sterling CEOs occasionally exhibit one or more of the danger signals described here. Potentially bad CEOs, however, usually possess several of these characteristics, and they exhibit them repeatedly.There is no ideal method for selecting a CEO, and there may be no executive position that provides a true test of a person's fitness to assume the top job, but there are several ways that a company can limit its risks when deciding on a CEO. Boards are usually cautious when looking at CEO candidates from outside the organization. They are more likely to be lulled into a sense of complacency, however, when considering an internal candidate. Some suggestions for screening prospective CEOs include disregarding the time-tested rule that past success is a predictor of future success, performing a thorough background check that focuses on a candidate's integrity and interpersonal skills and using experience-based interviews to test CEO finalists.									1	0	0	0	0	1			1532-9194			WOS:000252335500012		
J	Taaffe, Kevin; Romeijn, Edwin; Tirumalasetty, Deepak								A Selective Newsvendor Approach to Order Management								NAVAL RESEARCH LOGISTICS				55	8			769	784		10.1002/nav.20320			DEC 2008	2008	Consider a supplier offering a product to several potential demand sources, each with a unique revenue, size. and probability that it will materialize. Given a long procurement lead time, the supplier must choose the orders to Pursue and the total quantity to procure prior to the selling season. We model this as a selective newsvendor problem of maximizing profits where the total (random) demand is given by the set of pursued orders. Given that the dimensionality of a mixed-integer linear pro.-ramming formulation of the problem increases exponentially with the number of potential orders, we develop both a tailored exact algorithm based on the L-shaped method for two-stage stochastic programming as well as a heuristic method. We also extend Our solution approach to account for piecewise-linear cost and revenue functions as well as a multiperiod setting. Extensive experimentation indicates that our exact approach rapidly finds optimal solutions with three times as many orders as a state-of-the-art commercial solver. In addition, Our heuristic approach provides average gaps of less than 1% for the largest problems that can be solved exactly. Observing that the gaps decrease as problem size grows, we expect the heuristic approach to work well for large problem instances. (C) 2008 Wiley Periodicals, Inc. Naval Research Logistics 55: 769-784, 2008									9	0	0	0	0	9			0894-069X			WOS:000261359300005		
J	Zhou, Yi; Omar, Mohammed								Dynamic-template processing for passive thermograms: Applied to automotive stamping split detection								NDT & E INTERNATIONAL				41	8			582	588		10.1016/j.ndteint.2008.07.002			DEC 2008	2008	This manuscript introduces a passive thermal-vision modality to detect splits and tears in automotive stampings in real time. This system scans 3D temperature maps of high reflective steel panels, with complex geometry in addition to the drawing die, to locate abnormal temperature readings indicative of high local wrinkling pressure (cause of metal splitting). Preprocessing utilizes a coefficient-correction Map to account for the emissivity dependency on part geometries, and the stamping-die changing the thermal profile. Also, a pattern-matching algorithm is used to synchronize the thermal analysis with the die location (stamping pace) through a new concept of matching thermal histograms. A new image-processing routine named "dynamic-template" is developed to retrieve the split's shape and identify its location. The template is Computed through a region of interest (ROI) approach with a dynamic threshold, while accounting for spatial deviations (mainly press-fine vibration). The developed hardware and software are implemented oil all automotive press-line, and the real-time thermal acquisition is processed to illustrate the system performance and success; different split shapes and sizes are detected under actual operating conditions. (C) 2008 Elsevier Ltd. All rights reserved.									4	0	0	0	0	4			0963-8695			WOS:000260237800002		
J	Li, Xiaoming; Sridharan, V.								Characterizing order processes of using (R, nQ) inventory policies in supply chains								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				36	6			1096	1104		10.1016/j.omega.2006.06.002			DEC 2008	2008	This study characterizes order processes under (R, nQ) inventory policies. We show first that the order distribution at an installation is stationary when it uses an (R, nQ) control policy, for any arbitrary stationary distribution of customer demand. We then quantify variance amplification and show that variance of orders is never less than the demand variance. Finally, we extend the analysis to the case where the supply chain comprises of one distributor and N retailers serving customers. (C) 2006 Elsevier Ltd. All rights reserved.									7	0	0	0	0	7			0305-0483			WOS:000255311800016		
J	Radhakrishnan, Abirami; Zu, Xingxing; Grover, Varun				Wang, Charles/B-5565-2011	Wang, Charles/0000-0001-9331-8437			A process-oriented perspective on differential business value creation by information technology: An empirical investigation								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				36	6			1105	1125		10.1016/j.omega.2006.06.003			DEC 2008	2008	The relationship between information technology investments and firm value as an area of inquiry has Sustained interest among IS researchers over the past decade. More recently, some have challenged the notion differential value among firms through Information Technology (IT) as it evolves into a ubiquitous Utility-like set of technologies. This study examines the relationship between IT and business value from a process-oriented perspective, and also helps to identify the underlying links between IT and its differential business Value to firms. By drawing Upon economic and organizational theories, this paper develops a process framework to assess the intermediate organizational process capabilities and overall performance of firms that effectively deploy and use IT. Using data from over 80 firms, the study finds empirical Support for the differential business value created by IT along a number of process oriented dimensions. These findings are discussed as these results set an optimistic tone for IT as a major causal driver of differentiation. (C) 2006 Elsevier Ltd. All rights reserved.									36	3	0	1	2	41			0305-0483			WOS:000255311800017		
J	Li, Jinhua; Stickel, Sara L.; Bouton-Verville, Hilary; Burgin, Kelly E.; Yu, Xianzhong; Wong, Desmond K. W.; Wagner, Thomas E.; Wei, Yanzhang								Fermented Noni Exudate (fNE): A mediator between immune system and anti-tumor activity								ONCOLOGY REPORTS				20	6			1505	1509		10.3892/or_00000172			DEC 2008	2008	The anti-tumor activity of Morindo citrifolia fruit juice (Noni) has been previously reported. However, the mechanism behind this activity remains unknown. In the present study, we Studied the anti-tumor activity of fermented Noni exudate (fNE) and demonstrated that intraperitoneal injection of this material significantly increased the percentages of granulocytes and NK cells in the peripheral blood, peritoneum, and spleen. Furthermore, in preventive and treatment settings, fNE injection induced complete tumor I-ejection in normal C57BL/6J mice, partial tumor rejection in C57 nude mice lacking functional lymphocytes, and no tumor rejection in NK cell deficient beige mice. Over 85% of the C57BL/6J mice that received fNE survived the first tumor injection and rejected up to 5 x 10(6) tumor cells when re-challenged. The anti-tumor activity remains in the heat-inactivated and filtrated Supernatant of fNE. These data demonstrate that fNE appears to be able to stimulate the innate immune system and the adaptive immune system to reject tumor cells. NK cells respond quickly and appear to be among the major players of the innate immune system, while the adaptive immune system reacts later with a retained memory.									7	5	0	4	1	13			1021-335X			WOS:000261293300029	19020734	
J	Lutchyn, Roman M.; Tewari, Sumanta; Das Sarma, S.				Lutchyn, Roman/B-1873-2009; Das Sarma, Sankar/B-2400-2009				Boson Hubbard model with weakly coupled fermions								PHYSICAL REVIEW B				78	22					220504	10.1103/PhysRevB.78.220504			DEC 2008	2008	Using an imaginary-time path integral approach, we develop the perturbation theory suited to the boson Hubbard model and apply it to calculate the effects of a dilute gas of spin-polarized fermions weakly interacting with the bosons. The full theory captures both the static and the dynamic effects of the fermions on the generic superfluid-insulator phase diagram. We find that, in a homogenous system described by a single-band boson Hubbard Hamiltonian, the intrinsic perturbative effect of the fermions is to generically suppress the insulating lobes and to enhance the superfluid phase.									11	0	0	0	0	11			1098-0121			WOS:000262245200010		
J	Wen, Jinsheng; Xu, Zhijun; Xu, Guangyong; Tranquada, J. M.; Gu, Genda; Chang, S.; Kang, H. J.				Tranquada, John/A-9832-2009; Wen, Jinsheng/F-4209-2010; Xu, Guangyong/A-8707-2010; xu, zhijun/A-3264-2013	Tranquada, John/0000-0003-4984-8857; Wen, Jinsheng/0000-0001-5864-1466; Xu, Guangyong/0000-0003-1441-8275; xu, zhijun/0000-0001-7486-2015			Magnetic field induced enhancement of spin-order peak intensity in La1.875Ba0.125CuO4								PHYSICAL REVIEW B				78	21					212506	10.1103/PhysRevB.78.212506			DEC 2008	2008	We report on neutron-scattering results on the impact of a magnetic field on stripe order in the cuprate La1.875Ba0.125CuO4. It is found that a 7 T magnetic field applied along the c axis causes a small but finite enhancement of the spin-order peak intensity and has no observable effect on the peak width. Inelastic neutron-scattering measurements indicate that the low-energy magnetic excitations are not affected by the field, within experimental error. In particular, the small energy gap that was recently reported is still present at low temperature in the applied field. In addition, we find that the spin-correlation length along the antiferromagnetic stripes is greater than that perpendicular to them.									21	0	0	0	0	21			1098-0121			WOS:000262244400020		
